id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1971152950310418200,2019-06-03,"Chicago, IL",NA,NA,NA,FALSE,North Center,1,1,"['email', 'phone']",TRUE,TRUE,North Center,41.95207,-87.68423,Entire rental unit,Entire home/apt,4,1 bath,2,32,1125,32,32,1125,1125,32,1125,TRUE,29,59,89,89,26,0,0,2019-10-06,2021-11-15,4.92,4.96,5,5,5,5,4.77,FALSE,1,1,0,0,0.51
104618403,2013-10-18,"Chicago, IL",within a few hours,100%,100%,TRUE,Hyde Park,3,4,"['email', 'phone', 'work_email']",TRUE,TRUE,Hyde Park,41.796158,-87.597801,Entire home,Entire home/apt,6,2.5 baths,4,25,1125,5,25,1125,1125,24.3,1125,TRUE,10,10,10,74,27,3,0,2016-06-13,2023-08-05,4.85,4.85,4.67,5,5,4.81,4.81,FALSE,3,2,1,0,0.3
1897113562974779100,2022-09-20,"Chicago, IL",within an hour,100%,87%,TRUE,Portage Park,10,10,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90056,-87.64233,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1,1125,2,1094.1,TRUE,18,48,78,168,72,62,6,2022-11-06,2023-12-07,4.93,4.93,4.89,5,4.92,4.92,4.82,FALSE,10,10,0,0,5.29
1838921414907204600,2023-04-08,NA,within an hour,100%,78%,TRUE,West Town,10,10,['phone'],TRUE,TRUE,West Town,41.90721,-87.69453,Entire rental unit,Entire home/apt,8,3 baths,4,2,365,2,4,1125,1125,2.8,1125,TRUE,0,0,0,0,59,38,2,2022-08-14,2023-12-17,4.72,4.7,4.72,4.85,4.92,4.62,4.68,FALSE,4,4,0,0,3.6
1298393612287870200,2018-01-10,"Chicago, IL",within an hour,100%,91%,TRUE,Lakeview,10,12,"['email', 'phone']",TRUE,TRUE,Lake View,41.93618,-87.64229,Entire rental unit,Entire home/apt,2,1 bath,1,1,1125,2,2,1125,1125,2,1125,TRUE,25,55,85,175,73,31,2,2021-06-06,2023-12-10,4.86,4.89,4.86,4.88,4.93,5,4.77,FALSE,10,10,0,0,2.37
1878768236020420600,2015-10-27,"Chicago, IL",within a day,100%,100%,FALSE,Rogers Park,7,7,"['email', 'phone']",TRUE,TRUE,Rogers Park,42.00098,-87.66049,Room in boutique hotel,Private room,6,2 baths,3,2,180,2,2,180,180,2,180,TRUE,15,38,65,337,91,1,0,2017-02-19,2023-08-06,4.78,4.79,4.82,4.86,4.85,4.94,4.69,TRUE,7,3,4,0,1.09
1807635238676253400,2012-10-24,"Chicago, IL",within an hour,100%,68%,TRUE,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",TRUE,TRUE,Near North Side,41.89766,-87.62094,Entire serviced apartment,Entire home/apt,2,1 bath,1,28,1125,28,28,1125,1125,28,1125,TRUE,30,60,90,365,9,3,0,2020-03-17,2023-08-21,5,5,4.89,5,5,5,4.67,FALSE,72,72,0,0,0.2
48670317,2020-02-25,"Chicago, IL",within a day,100%,100%,FALSE,West Town,1,1,"['email', 'phone']",TRUE,FALSE,West Town,41.89452,-87.67056,Entire rental unit,Entire home/apt,4,1 bath,2,1,365,2,2,365,365,2,365,TRUE,27,57,87,251,3,3,1,2023-11-05,2023-11-19,5,5,5,5,5,5,5,FALSE,1,1,0,0,2.05
97912813,2021-05-06,NA,within a few hours,90%,71%,FALSE,Austin,1,2,"['email', 'phone']",TRUE,TRUE,Austin,41.89932121204748,-87.77017001203325,Entire rental unit,Entire home/apt,2,1 bath,1,3,365,3,3,1125,1125,3,1125,TRUE,23,53,83,358,1,1,0,2023-11-01,2023-11-01,1,1,1,1,1,1,1,FALSE,1,1,0,0,0.63
66876019,2015-09-11,"Chicago, IL",within an hour,100%,99%,TRUE,Wicker Park,22,22,"['email', 'phone']",TRUE,TRUE,West Town,41.91126,-87.66975,Private room in rental unit,Private room,2,1 shared bath,1,1,60,2,3,1125,1125,2,1125,TRUE,17,17,17,17,169,13,2,2018-12-18,2023-12-10,4.86,4.91,4.72,4.88,4.95,4.92,4.89,TRUE,20,6,14,0,2.78
18330439,2016-06-13,"Chicago, IL",a few days or more,7%,71%,FALSE,Greater Grand Crossing,25,31,"['email', 'phone']",TRUE,TRUE,Greater Grand Crossing,41.76635,-87.62037,Room in hotel,Private room,16,1 private bath,2,32,365,32,32,365,365,32,365,TRUE,19,49,79,354,96,11,0,2020-11-22,2023-07-20,4.63,4.71,4.63,4.79,4.84,4.36,4.56,FALSE,21,19,2,0,2.57
93748155,2023-05-14,"Chicago, IL",within an hour,100%,100%,FALSE,Bridgeport,62,68,"['email', 'phone']",TRUE,TRUE,Mckinley Park,41.83700613562949,-87.66661107522953,Private room in rental unit,Private room,1,2 baths,1,1,999,2,2,1125,1125,2,1125,TRUE,0,0,0,0,7,7,0,2023-08-11,2023-11-11,4.88,4.5,4.63,5,4.88,4.5,4.75,TRUE,61,0,61,0,1.62
191600286042374e4,2019-02-13,"Chicago, IL",within a day,50%,89%,FALSE,Austin,1,1,['phone'],TRUE,TRUE,Austin,41.89132,-87.76772,Entire rental unit,Entire home/apt,6,2 baths,4,1,90,2,2,1125,1125,2,1125,TRUE,16,46,76,351,14,2,0,2021-08-08,2023-07-24,4.29,4.64,4.79,4.71,4.79,4.07,4.43,FALSE,1,1,0,0,0.49
2050458776108056300,2022-01-11,"Chicago, IL",within an hour,100%,90%,TRUE,West Loop,9,11,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88478,-87.64309,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,20,50,80,170,82,47,5,2022-06-15,2023-12-08,4.77,4.83,4.9,4.89,4.9,4.83,4.74,FALSE,9,9,0,0,4.46
1112839482548603900,2015-02-28,"Chicago, IL",within an hour,100%,94%,FALSE,South Shore,8,8,"['email', 'phone']",TRUE,TRUE,South Shore,41.76302,-87.57186,Private room in bungalow,Private room,1,1 shared bath,1,32,1125,32,32,1125,1125,32,1125,TRUE,19,28,58,333,59,0,0,2015-05-31,2022-05-28,4.56,4.63,4.55,4.74,4.68,4.32,4.61,FALSE,8,0,7,1,0.57
106048269,2022-10-19,NA,within an hour,100%,93%,TRUE,Lower West Side,1,1,"['email', 'phone']",TRUE,TRUE,Lower West Side,41.85148,-87.67535,Entire rental unit,Entire home/apt,6,1 bath,5,3,700,2,3,1125,1125,2.4,1125,TRUE,21,51,81,81,26,26,1,2023-03-21,2023-11-26,5,5,4.96,4.96,5,4.81,5,FALSE,1,1,0,0,2.86
1848348937044719600,2014-11-11,"Chicago, IL",within a few hours,100%,99%,FALSE,Old Town,14,21,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90699,-87.63507,Entire condo,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,90,55,40,0,2022-07-25,2023-10-28,4.82,4.78,4.73,4.89,4.82,4.96,4.76,FALSE,14,11,3,0,3.22
90990759,2021-11-08,"Chicago, IL",within an hour,91%,98%,TRUE,Chicago Loop,17,18,"['email', 'phone']",TRUE,TRUE,Loop,41.884,-87.62837,Room in boutique hotel,Private room,2,1 private bath,1,1,365,1,1,1125,1125,1,1125,TRUE,20,34,34,34,43,36,4,2022-07-04,2023-12-14,4.81,4.84,4.91,4.91,4.72,4.88,4.58,TRUE,17,0,17,0,2.42
1342393343837821700,2016-08-27,"Chicago, IL",within an hour,100%,100%,FALSE,Lake View East,2,5,"['email', 'phone']",TRUE,TRUE,Lake View,41.95282,-87.65597,Entire rental unit,Entire home/apt,8,2 baths,4,3,365,2,4,365,365,3.5,365,TRUE,0,0,0,0,47,35,0,2022-07-12,2023-11-05,4.69,4.71,4.81,4.94,4.96,4.81,4.56,TRUE,2,2,0,0,2.69
1311546362419229700,2017-11-26,NA,within an hour,100%,100%,FALSE,North Lawndale,5,5,"['email', 'phone']",TRUE,FALSE,North Lawndale,41.85664,-87.72136,Entire serviced apartment,Entire home/apt,4,1 bath,2,1,28,2,2,1125,1125,2,1125,TRUE,29,59,89,364,11,0,0,2021-09-19,2022-07-06,4,4.27,4.55,4.45,4.82,3.45,4,FALSE,3,3,0,0,0.4
1859152072061573400,2018-10-13,"Chicago, IL",within an hour,98%,99%,FALSE,Garfield Park,10,11,"['email', 'phone']",TRUE,TRUE,East Garfield Park,41.87331,-87.69271,Private room in rental unit,Private room,3,1 bath,1,2,30,2,2,1125,1125,2,1125,TRUE,26,56,86,254,9,9,1,2023-08-20,2023-11-27,5,5,4.78,5,5,4.22,5,TRUE,10,1,9,0,2.23
57982897,2021-04-09,NA,within a few hours,93%,99%,FALSE,River North,73,100,"['email', 'phone', 'work_email']",TRUE,FALSE,Loop,41.88462,-87.6298,Entire serviced apartment,Entire home/apt,2,1 bath,1,32,365,32,32,1125,1125,32,1125,TRUE,0,18,48,252,2,0,0,2022-09-10,2022-11-26,5,5,5,5,5,5,4.5,TRUE,40,40,0,0,0.13
63704177,2015-12-05,NA,within an hour,100%,95%,TRUE,North Lawndale,1,3,"['email', 'phone']",TRUE,FALSE,North Lawndale,41.85876555334561,-87.69546302145706,Entire guest suite,Entire home/apt,4,1 bath,2,2,18,2,3,1125,1125,2.2,1125,TRUE,8,27,57,64,164,18,2,2016-05-08,2023-12-12,4.79,4.87,4.68,4.92,4.95,4.68,4.82,FALSE,1,1,0,0,1.77
2027855267994647300,2014-11-11,"Chicago, IL",within a few hours,100%,99%,FALSE,Old Town,14,21,"['email', 'phone']",TRUE,TRUE,Near North Side,41.90697,-87.63507,Entire rental unit,Entire home/apt,5,1 bath,3,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,90,142,28,0,2020-05-10,2023-10-08,4.68,4.81,4.61,4.89,4.75,4.92,4.67,FALSE,14,11,3,0,3.23
1762131616595878100,2017-05-01,"Chicago, IL",within an hour,100%,100%,FALSE,West Town,1,1,"['email', 'phone']",TRUE,TRUE,West Town,41.900829659967776,-87.66913418678122,Entire rental unit,Entire home/apt,4,1 bath,2,2,30,2,2,30,30,2,30,TRUE,0,0,0,0,13,13,1,2023-06-12,2023-11-25,5,5,5,5,5,5,4.86,FALSE,1,1,0,0,2.05
440543,2023-07-06,NA,NA,NA,71%,FALSE,West Town,1,1,"['email', 'phone']",FALSE,TRUE,West Town,41.89595725032399,-87.67843703914797,Entire rental unit,Entire home/apt,8,2 baths,4,3,365,3,3,365,365,3,365,TRUE,26,56,86,266,6,6,0,2023-07-30,2023-10-16,5,5,5,4.83,4.83,5,4.83,FALSE,1,1,0,0,1.27
30501779,2016-04-15,"Chicago, IL",within an hour,100%,96%,TRUE,NA,1,3,"['email', 'phone']",TRUE,TRUE,Lincoln Square,41.97132,-87.69051,Entire condo,Entire home/apt,4,1 bath,2,2,1125,2,2,1125,1125,2,1125,TRUE,1,1,1,55,322,75,7,2018-06-03,2023-12-13,4.98,4.98,4.88,5,4.98,4.95,4.96,FALSE,1,1,0,0,4.77
69130241,2014-05-12,"Chicago, IL",within an hour,100%,98%,TRUE,Irving Park,2,2,"['email', 'phone']",TRUE,TRUE,Irving Park,41.94367,-87.7409,Private room in home,Private room,2,1 shared bath,1,2,15,2,2,1125,1125,2,1125,TRUE,0,0,0,44,60,13,1,2021-07-17,2023-12-16,4.95,4.97,4.97,4.92,4.92,4.93,4.92,FALSE,2,0,2,0,2.03
78792821,2018-01-29,"Chicago, IL",within an hour,100%,99%,FALSE,Uptown,22,22,"['email', 'phone']",TRUE,TRUE,Uptown,41.9557328,-87.6505646,Entire rental unit,Entire home/apt,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,26,56,86,266,1,1,0,2023-10-14,2023-10-14,5,5,5,5,5,5,5,FALSE,22,22,0,0,0.45
105025575,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.8860812,-87.63422229999998,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,365,1125,1125,354.1,1125,TRUE,0,0,0,128,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
1959923248096665900,2018-01-30,"Chicago, IL",within an hour,100%,100%,TRUE,Roscoe Village,1,1,"['email', 'phone']",TRUE,TRUE,North Center,41.94264,-87.67616,Entire rental unit,Entire home/apt,4,1 bath,2,1,1125,2,2,1125,1125,2,1125,TRUE,0,0,0,0,225,26,1,2018-06-12,2023-11-19,4.96,4.97,4.96,4.96,4.96,4.99,4.88,FALSE,1,1,0,0,3.35
46496421,2016-06-13,"Chicago, IL",a few days or more,7%,71%,FALSE,Greater Grand Crossing,25,31,"['email', 'phone']",TRUE,TRUE,Kenwood,41.80427,-87.58428,Entire condo,Entire home/apt,16,1 bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,1,0,0,2021-01-24,2021-01-24,4,5,5,5,5,3,4,FALSE,21,19,2,0,0.03
1773744495430116e3,2013-12-27,"Chicago, IL",within an hour,100%,100%,TRUE,West Town,3,5,"['email', 'phone']",TRUE,TRUE,West Town,41.90784926953003,-87.67542166931152,Entire vacation home,Entire home/apt,8,1 bath,6,3,45,2,3,1125,1125,2.9,1125,TRUE,0,0,0,0,44,40,2,2022-11-27,2023-11-26,4.8,4.78,4.96,4.93,4.84,4.84,4.73,FALSE,3,3,0,0,3.41
1924440863176723200,2022-05-15,"Chicago, IL",within an hour,100%,88%,TRUE,Logan Square,10,10,"['email', 'phone']",TRUE,TRUE,Logan Square,41.91573,-87.71213,Entire rental unit,Entire home/apt,4,1 bath,2,1,90,2,2,90,90,2,90,TRUE,0,0,0,0,129,102,9,2022-07-27,2023-12-15,4.88,4.94,4.94,4.94,4.93,4.72,4.88,FALSE,10,10,0,0,7.59
1488168231056246300,2016-09-25,"Chicago, IL",within an hour,100%,100%,FALSE,Uptown,31,31,"['email', 'phone']",TRUE,TRUE,Rogers Park,42.0127382,-87.68175099999999,Entire rental unit,Entire home/apt,4,1.5 baths,2,2,120,2,3,1125,1125,2.3,1125,TRUE,5,33,63,107,19,19,1,2023-04-11,2023-11-20,4.26,4.89,4.63,4.84,4.95,4.21,4.68,TRUE,28,28,0,0,2.26
1877274066813399600,2014-09-08,"Chicago, IL",within an hour,90%,100%,TRUE,Humboldt Park,1,1,"['email', 'phone']",TRUE,TRUE,Humboldt Park,41.90934,-87.71271,Private room in guest suite,Private room,2,1 private bath,1,2,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,37,12,1,2022-03-06,2023-11-24,4.95,4.92,5,5,4.97,4.68,4.87,FALSE,1,0,1,0,1.7
104771055,2011-11-08,"Tampa, FL",within a few hours,100%,77%,TRUE,Kenwood,23,35,"['email', 'phone']",TRUE,TRUE,Woodlawn,41.78378,-87.60639,Private room in rental unit,Private room,1,1 private bath,1,32,365,32,32,365,365,32,365,TRUE,15,45,75,349,1,1,0,2023-09-23,2023-09-23,5,5,5,5,5,5,5,FALSE,19,2,17,0,0.34
2070017892271126500,2021-12-07,"Chicago, IL",within an hour,99%,99%,FALSE,Near South Side,42,65,"['email', 'phone']",TRUE,FALSE,Near South Side,41.86443,-87.62601,Entire rental unit,Entire home/apt,4,1 bath,2,1,1125,2,2,1,1125,2,101.7,TRUE,2,23,45,268,102,30,0,2019-12-30,2023-11-13,4.74,4.73,4.68,4.76,4.72,4.82,4.51,FALSE,41,36,5,0,2.11
15356131,2022-02-09,NA,within an hour,98%,99%,FALSE,Armour Square,8,9,"['email', 'phone']",TRUE,TRUE,Armour Square,41.84185,-87.63245,Private room in rental unit,Private room,3,1 shared bath,1,2,30,2,2,1125,1125,2,1125,TRUE,14,44,74,242,55,33,2,2022-06-24,2023-12-15,4.53,4.67,4.6,4.71,4.71,4.53,4.55,TRUE,8,0,8,0,3.04
2068373228268373500,2022-05-13,"Chicago, IL",within an hour,98%,88%,TRUE,Avondale,9,9,"['email', 'phone']",TRUE,TRUE,Avondale,41.93411,-87.71749,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,10,10,3,2023-09-23,2023-12-12,4.73,4.82,4.82,4.91,4.91,4.91,4.73,FALSE,9,9,0,0,3.45
100201133,2016-03-08,"Chicago, IL",within an hour,100%,98%,TRUE,Little Italy/UIC,1,2,"['email', 'phone']",TRUE,FALSE,Near West Side,41.86832,-87.66222,Private room in condo,Private room,2,1 private bath,1,2,7,2,2,7,7,2,7,TRUE,0,5,14,95,346,45,2,2016-04-06,2023-11-28,4.81,4.79,4.84,4.94,4.88,4.89,4.87,FALSE,1,0,1,0,3.69
59550755,2018-05-07,"Chicago, IL",within a day,90%,93%,TRUE,River North,23,24,"['phone', 'work_email']",TRUE,TRUE,Near North Side,41.903335,-87.63416199999999,Entire serviced apartment,Entire home/apt,4,2 baths,2,32,365,32,32,365,365,32,365,TRUE,4,34,64,339,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,23,23,0,0,NA
1883081013167796700,2014-12-23,NA,within an hour,100%,97%,FALSE,Clearwater Beach,1141,2346,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89344,-87.61872,Room in hotel,Private room,2,1 bath,1,32,365,32,32,365,365,32,365,TRUE,25,49,66,136,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,58,0,58,0,NA
96460327,2016-12-16,"New York, NY",within an hour,100%,97%,FALSE,Cambridge,4820,6438,"['email', 'phone', 'work_email']",TRUE,TRUE,Uptown,41.96920519999999,-87.655816,Entire rental unit,Entire home/apt,2,1 bath,1,32,1125,32,366,1125,1125,354.2,1125,TRUE,29,59,89,364,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,643,643,0,0,NA
70008073,2022-11-22,"Chicago, IL",within an hour,100%,97%,TRUE,Logan Square,1,1,"['email', 'phone']",TRUE,TRUE,Logan Square,41.91824137516668,-87.69449380190396,Entire rental unit,Entire home/apt,4,1 bath,3,2,29,2,2,1125,1125,2,1125,TRUE,15,42,72,101,70,70,4,2023-01-14,2023-12-16,4.96,4.97,4.97,5,5,4.94,4.89,FALSE,1,1,0,0,6.19
2167851,2018-01-22,"Chicago, IL",within an hour,100%,95%,TRUE,Avondale,32,40,"['email', 'phone', 'work_email']",TRUE,TRUE,Lake View,41.94503370839888,-87.65726777940355,Entire home,Entire home/apt,8,2 baths,3,1,365,2,5,365,365,3.9,365,TRUE,30,60,90,180,8,8,0,2023-08-19,2023-11-05,5,5,5,4.88,4.75,5,4.63,FALSE,21,21,0,0,1.97
1197082266442998800,2021-12-19,"Chicago, IL",within an hour,100%,98%,TRUE,Lake View East,3,7,"['email', 'phone']",TRUE,TRUE,Lake View,41.95266,-87.65288,Entire rental unit,Entire home/apt,7,2 baths,4,29,120,29,29,1125,1125,29,1125,TRUE,5,35,49,49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,3,3,0,0,NA
1409165187537492500,2018-11-19,"Chicago, IL",within an hour,100%,98%,FALSE,Back of the Yards,30,41,"['email', 'phone']",TRUE,TRUE,Grand Boulevard,41.807523993786525,-87.62796616134521,Private room in rental unit,Private room,2,1 shared bath,1,32,365,32,32,1125,1125,32,1125,TRUE,0,0,0,139,1,1,0,2023-10-23,2023-10-23,5,5,5,5,5,5,5,TRUE,30,3,27,0,0.53
190539116720417e4,2022-09-20,"Chicago, IL",within an hour,100%,87%,TRUE,Portage Park,10,10,"['email', 'phone']",TRUE,TRUE,Uptown,41.9626,-87.65145,Entire rental unit,Entire home/apt,2,1 bath,1,1,90,2,2,1125,1125,2,1125,TRUE,0,0,0,0,65,60,3,2022-11-13,2023-12-03,4.85,4.92,4.88,4.77,4.95,4.89,4.64,FALSE,10,10,0,0,4.86
1725868694899683600,2013-10-09,"Chicago, IL",within an hour,100%,98%,FALSE,Logan Square,1,3,"['email', 'phone']",TRUE,TRUE,Logan Square,41.92616340000001,-87.69771759999999,Entire rental unit,Entire home/apt,4,1 bath,2,1,1125,2,2,1125,1125,2,1125,TRUE,30,60,90,363,24,24,2,2023-06-11,2023-12-03,4.33,4.33,4.25,4.67,4.67,4.92,4.33,FALSE,1,1,0,0,3.77
1421984399501878800,2015-06-29,"Chicago, IL",within an hour,83%,100%,TRUE,Lincoln Park,3,4,"['email', 'phone']",TRUE,FALSE,Lincoln Park,41.93038,-87.64263,Entire condo,Entire home/apt,4,1.5 baths,3,4,28,3,4,1125,1125,3.7,1125,TRUE,21,51,81,171,67,20,1,2021-07-06,2023-11-26,4.87,4.87,4.9,4.9,4.9,4.97,4.75,FALSE,1,1,0,0,2.24
91373095,2012-10-24,"Chicago, IL",within an hour,100%,68%,TRUE,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",TRUE,TRUE,Loop,41.88758,-87.61772,Entire rental unit,Entire home/apt,2,1 bath,1,60,1124,60,60,1124,1124,60,1124,TRUE,30,60,90,365,1,0,0,2018-05-05,2018-05-05,5,5,5,5,5,5,5,FALSE,72,72,0,0,0.01
1997163030658535400,2014-08-06,"Chicago, IL",within an hour,100%,77%,FALSE,Ukrainian Village,4,4,"['email', 'phone', 'work_email']",TRUE,TRUE,West Town,41.89564,-87.65398,Entire loft,Entire home/apt,14,3.5 baths,7,1,1125,2,2,1125,1125,2,1125,TRUE,29,59,89,364,10,2,0,2019-06-11,2023-08-06,5,5,5,5,5,5,4.9,FALSE,3,3,0,0,0.18
56725763,2023-05-14,"Chicago, IL",within an hour,100%,100%,FALSE,Bridgeport,62,68,"['email', 'phone']",TRUE,TRUE,Bridgeport,41.84154,-87.65255,Private room in home,Private room,2,2 shared baths,1,1,365,2,2,1125,1125,2,1125,TRUE,17,47,77,257,2,2,1,2023-10-30,2023-11-30,5,5,5,5,5,5,5,TRUE,61,0,61,0,1.2
90799253,2019-08-18,"Chicago, IL",within an hour,100%,91%,FALSE,Garfield Park,5,13,"['email', 'phone']",TRUE,TRUE,West Garfield Park,41.87402,-87.72936,Private room in home,Private room,1,3 shared baths,1,32,365,32,32,365,365,32,365,TRUE,26,56,86,361,6,3,0,2019-09-03,2023-08-07,4.17,4,3.17,5,4.5,3.67,4,FALSE,3,1,2,0,0.11
1865055846968296400,2014-01-26,"Chicago, IL",within a few hours,100%,50%,FALSE,Old Town,1,15,"['email', 'phone', 'work_email']",TRUE,TRUE,Lincoln Park,41.91337,-87.63809,Entire rental unit,Entire home/apt,4,1.5 baths,2,32,1125,32,32,1125,1125,32,1125,TRUE,9,39,69,249,75,0,0,2017-12-10,2021-07-25,4.81,4.89,4.81,4.95,4.93,4.95,4.84,FALSE,1,1,0,0,1.02
31199497,2023-02-24,NA,within an hour,100%,100%,FALSE,Lower West Side,18,30,['phone'],TRUE,TRUE,Lower West Side,41.85830512631122,-87.6598663230605,Private room in rental unit,Private room,2,1 shared bath,1,32,365,32,32,365,365,32,365,TRUE,30,60,90,365,2,2,0,2023-04-28,2023-05-29,3,3,3,3,3,3.5,3,TRUE,18,3,13,2,0.26
2022932401028248600,2015-02-05,NA,within an hour,100%,96%,TRUE,Avondale,8,8,"['email', 'phone']",TRUE,TRUE,Lincoln Park,41.9115834,-87.650014,Entire rental unit,Entire home/apt,6,2.5 baths,3,1,365,2,2,365,365,2,365,TRUE,25,55,85,357,4,4,0,2023-09-17,2023-11-05,5,5,5,5,5,4.75,5,FALSE,3,3,0,0,1.29
100496343,2019-04-22,NA,within a day,100%,65%,FALSE,River North,20,22,"['email', 'phone']",TRUE,TRUE,Near North Side,41.89411,-87.62723,Entire condo,Entire home/apt,3,1 bath,1,32,365,32,32,365,365,32,365,TRUE,16,46,76,76,1,0,0,2019-11-06,2019-11-06,4,3,4,4,3,4,3,FALSE,19,19,0,0,0.02
108073335,2019-07-04,"Chicago, IL",within an hour,99%,99%,FALSE,Ravenswood,17,19,"['email', 'phone']",TRUE,TRUE,Edgewater,41.98822,-87.65694,Entire rental unit,Entire home/apt,2,1 bath,1,1,365,2,30,365,365,6.6,365,TRUE,20,50,68,68,84,46,4,2022-06-06,2023-11-28,4.73,4.79,4.79,4.89,4.9,4.88,4.63,FALSE,16,16,0,0,4.49
96360975,2012-08-11,"Chicago, IL",within an hour,100%,100%,TRUE,Lake View,16,20,"['email', 'phone']",TRUE,TRUE,Lake View,41.96090284969051,-87.66654785299794,Entire rental unit,Entire home/apt,2,1 bath,1,2,365,2,4,365,365,3.6,365,TRUE,12,42,72,345,13,13,3,2023-08-25,2023-12-04,4.77,4.85,4.85,5,5,4.85,4.46,TRUE,16,15,1,0,3.36
67511055,2015-07-15,"Chicago, IL",within an hour,100%,98%,FALSE,Fuller Park,3,4,"['email', 'phone']",TRUE,TRUE,Fuller Park,41.79994019592641,-87.63236702483833,Private room in rental unit,Private room,1,1.5 shared baths,1,2,29,3,4,29,29,3.1,29,TRUE,30,60,82,342,14,14,0,2023-03-01,2023-10-23,4.86,4.93,4.71,4.93,4.79,4.07,4.71,TRUE,3,0,3,0,1.43
91759525,2020-12-02,"Chicago, IL",within an hour,100%,98%,FALSE,Hyde Park,14,15,"['email', 'phone']",TRUE,TRUE,Hyde Park,41.79524,-87.59199,Entire rental unit,Entire home/apt,2,1 bath,1,2,180,2,2,180,180,2,180,TRUE,7,17,47,321,12,6,1,2022-08-26,2023-11-23,3.5,4.08,3.33,4.42,4.33,4.42,3.58,FALSE,14,14,0,0,0.75
57963967,2019-09-19,NA,NA,NA,NA,FALSE,Loop,1,1,"['email', 'phone']",TRUE,TRUE,Loop,41.8845,-87.62459,Entire rental unit,Entire home/apt,4,1 bath,2,32,1125,32,32,1125,1125,32,1125,TRUE,30,60,90,90,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,1,0,0,NA
78097449,2020-08-12,"Chicago, IL",within an hour,100%,99%,TRUE,Near West Side,12,51,"['email', 'phone']",TRUE,TRUE,Near West Side,41.88218838338972,-87.68171704932064,Entire rental unit,Entire home/apt,8,2 baths,4,2,999,2,2,1125,1125,2,1125,TRUE,30,60,90,365,49,49,1,2023-03-05,2023-11-24,5,4.96,4.98,4.94,4.98,4.88,4.98,FALSE,12,12,0,0,5.09
65515783,2019-01-10,"Chicago, IL",within an hour,100%,94%,TRUE,Rush & Division,31,32,['phone'],TRUE,TRUE,West Town,41.89545,-87.67983,Entire rental unit,Entire home/apt,10,2 baths,4,2,365,2,3,365,365,2.7,365,TRUE,23,53,83,330,23,23,1,2023-05-24,2023-12-10,5,4.96,5,4.91,5,5,4.91,FALSE,30,30,0,0,3.3
1837698813189743600,2017-08-13,"Chicago, IL",within a day,80%,64%,TRUE,West Ridge,1,1,"['email', 'phone']",TRUE,TRUE,West Ridge,42.00386,-87.69524,Entire guest suite,Entire home/apt,4,1 bath,4,2,16,2,2,16,16,2,16,TRUE,23,53,83,83,108,14,2,2018-02-11,2023-11-27,4.71,4.88,4.86,4.89,4.9,4.7,4.79,FALSE,1,1,0,0,1.52
